time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2015-12-22T12:34:31.000Z,61.5943,-149.8451,41.1,1,ml,,,,0.31,ak,ak12293085,2015-12-24T19:41:10.302Z,"4km SSW of Houston, Alaska",earthquake
2015-12-22T12:31:36.550Z,38.8076668,-122.7594986,1.25,0.49,md,10,115,0.02418,0.06,nc,nc72570566,2015-12-22T12:33:10.660Z,"3km WSW of Cobb, California",earthquake
2015-12-22T12:26:45.300Z,37.622,-118.8735,3.68,0.99,md,17,117,0.008897,0.03,nc,nc72570561,2015-12-22T16:59:45.730Z,"9km ESE of Mammoth Lakes, California",earthquake
2015-12-22T12:15:22.000Z,64.8353,-148.8875,21.9,1,ml,,,,0.48,ak,ak12293081,2015-12-24T19:44:58.870Z,"30km NNE of North Nenana, Alaska",earthquake
2015-12-22T12:08:44.000Z,60.0852,-140.7288,5.3,1.3,ml,,,,0.57,ak,ak12293080,2015-12-24T19:45:19.982Z,"82km NW of Yakutat, Alaska",earthquake
2015-12-22T12:05:51.000Z,59.7595,-153.4314,127.7,1.8,ml,,,,0.48,ak,ak12299794,2015-12-24T19:43:13.496Z,"83km E of Old Iliamna, Alaska",earthquake
2015-12-22T12:02:55.170Z,33.8976667,-118.2743333,9.82,1.39,ml,26,86,0.05326,0.22,ci,ci37287535,2015-12-22T17:14:54.228Z,"3km SW of Willowbrook, California",earthquake
2015-12-22T11:48:42.350Z,36.5596667,-89.5968333,6.55,1.52,md,14,80,0.01719,0.03,nm,nm60098852,2015-12-22T17:21:05.610Z,"3km SSE of Lilbourn, Missouri",earthquake
2015-12-22T11:44:21.300Z,33.8948333,-116.233,5.03,0.95,ml,37,67,0.05822,0.18,ci,ci37287527,2015-12-22T16:52:37.739Z,"17km ENE of Thousand Palms, California",earthquake
2015-12-22T11:43:55.000Z,57.9392,-156.0636,129.8,2.4,ml,,,,0.51,ak,ak12299793,2015-12-24T19:43:09.451Z,"90km SSE of King Salmon, Alaska",earthquake
2015-12-22T11:38:50.820Z,20.243,-155.6006667,25.104,1.92,md,14,301,0.2303,0.09,hv,hv61132341,2015-12-22T22:47:41.560Z,"21km E of Kapaau, Hawaii",earthquake
2015-12-22T11:31:03.407Z,37.0244,-116.3698,11.5,0.5,ml,21,71.7,0.039,0.0884,nn,nn00523573,2015-12-23T02:36:54.813Z,"36km ENE of Beatty, Nevada",earthquake
2015-12-22T11:23:14.000Z,54.8545,-159.1395,17.3,3,ml,,,,0.41,ak,ak12293077,2015-12-24T19:44:56.736Z,"28km ENE of Chernabura Island, Alaska",earthquake
2015-12-22T11:19:11.000Z,64.8969,-147.6903,15.8,0,ml,,,,0.47,ak,ak12293076,2015-12-24T19:41:08.911Z,"6km N of Fairbanks, Alaska",earthquake
2015-12-22T11:02:23.640Z,38.8305,-122.7573333,0.83,0.27,md,22,85,0.006603,0.05,nc,nc72570546,2015-12-22T22:52:42.940Z,"3km WNW of Cobb, California",earthquake
2015-12-22T11:00:31.590Z,38.798,-122.7333333,2.51,0.52,md,19,98,0.0144,0.06,nc,nc72570541,2015-12-22T23:42:21.210Z,"2km SSW of Cobb, California",earthquake
2015-12-22T10:56:03.000Z,63.3455,-145.4627,2.4,0.7,ml,,,,0.5,ak,ak12299790,2015-12-24T19:45:42.017Z,"59km SSW of Deltana, Alaska",earthquake
2015-12-22T10:46:04.523Z,36.9856,-116.101,11.5,0.5,ml,19,58.74,0.073,0.1197,nn,nn00523588,2015-12-23T02:37:03.881Z,"59km E of Beatty, Nevada",earthquake
2015-12-22T10:45:23.000Z,62.2426,-150.6966,12.5,1.3,ml,,,,0.61,ak,ak12292964,2015-12-24T19:45:11.888Z,"31km WSW of Talkeetna, Alaska",earthquake
2015-12-22T10:45:13.050Z,38.8068333,-122.8275,1.97,0.26,md,18,123,0.002418,0.02,nc,nc72570531,2015-12-23T03:52:57.780Z,"6km WNW of The Geysers, California",earthquake
2015-12-22T10:43:34.000Z,61.8419,-157.703,17.9,1.4,ml,,,,0.75,ak,ak12299788,2015-12-24T19:43:05.486Z,"115km ESE of Holy Cross, Alaska",earthquake
2015-12-22T10:38:49.340Z,37.1121667,-114.1345,12.44,1.71,md,9,195,0.171,0.21,uu,uu60132707,2015-12-23T02:36:46.458Z,"28km NW of Beaver Dam, Arizona",earthquake
2015-12-22T10:06:49.900Z,-7.807,130.1786,10,4.8,mb,,79,5.092,1.11,us,us100048qt,2015-12-22T18:09:16.319Z,"126km W of Saumlaki, Indonesia",earthquake
2015-12-22T10:00:23.580Z,33.9765,-118.4288333,9.53,1.88,ml,60,69,0.01533,0.26,ci,ci37287519,2015-12-22T16:46:45.851Z,"2km ESE of Marina del Rey, California",earthquake
2015-12-22T09:56:40.600Z,35.7411667,-120.2971667,12.08,0.95,md,36,56,0.03989,0.04,nc,nc72570526,2015-12-22T18:08:11.497Z,"11km NE of Shandon, California",earthquake
2015-12-22T09:52:32.000Z,51.4672,-177.0597,45.1,1.7,ml,,,,0.21,ak,ak12299787,2015-12-24T19:41:33.477Z,"53km SSW of Adak, Alaska",earthquake
2015-12-22T09:41:56.000Z,60.8281,-151.2427,68.3,1.3,ml,,,,0.42,ak,ak12299786,2015-12-24T19:41:32.813Z,"15km N of Nikiski, Alaska",earthquake
2015-12-22T09:32:24.000Z,61.8905,-149.9845,49.7,1.5,ml,,,,0.31,ak,ak12292853,2015-12-24T19:45:27.969Z,"16km N of Willow, Alaska",earthquake
2015-12-22T09:21:36.050Z,36.0206667,-117.7758333,1.86,1.01,ml,14,135,0.009697,0.12,ci,ci37287511,2015-12-22T16:23:44.215Z,"15km NE of Little Lake, California",earthquake
2015-12-22T09:15:32.930Z,38.8163333,-122.7935,3.53,1.53,md,47,42,0.008471,0.03,nc,nc72570521,2015-12-24T02:28:11.420Z,"5km NW of The Geysers, California",earthquake
2015-12-22T08:57:13.000Z,61.2604,-140.8226,13.7,1,ml,,,,0.4,ak,ak12299784,2015-12-24T19:41:31.782Z,"159km NNE of Cape Yakataga, Alaska",earthquake
2015-12-22T08:55:05.850Z,36.0691667,-117.9061667,6.8,0.2,ml,9,235,0.06262,0.1,ci,ci37287503,2015-12-22T19:05:16.394Z,"5km NE of Coso Junction, California",earthquake
2015-12-22T08:54:34.491Z,38.6538,-118.8017,8.3,1.4,ml,11,141.22,0.22,0.1214,nn,nn00523568,2015-12-23T02:36:41.622Z,"21km NW of Hawthorne, Nevada",earthquake
2015-12-22T08:51:05.000Z,62.1711,-152.1105,100.2,2,ml,,,,0.52,ak,ak12292849,2015-12-24T19:45:23.958Z,"105km W of Talkeetna, Alaska",earthquake
2015-12-22T08:47:29.000Z,61.6588,-149.718,40.8,1.1,ml,,,,0.39,ak,ak12292848,2015-12-24T19:41:08.213Z,"6km ENE of Houston, Alaska",earthquake
2015-12-22T08:43:28.000Z,60.6143,-140.6375,0,0.9,ml,,,,1.23,ak,ak12299781,2015-12-24T19:41:31.040Z,"116km ENE of Cape Yakataga, Alaska",earthquake
2015-12-22T08:35:54.000Z,59.5845,-139.2992,19.3,1.4,ml,,,,0.49,ak,ak12299780,2015-12-24T19:41:30.397Z,"24km E of Yakutat, Alaska",earthquake
2015-12-22T08:34:15.560Z,34.2973333,-118.4868333,6.87,1.05,ml,26,43,0.008001,0.17,ci,ci37287495,2015-12-22T16:18:38.384Z,"3km NNE of Granada Hills, California",earthquake
2015-12-22T08:30:52.540Z,33.3003333,-116.3955,12.05,0.91,ml,39,65,0.03545,0.17,ci,ci37287487,2015-12-22T16:12:01.895Z,"5km NNW of Borrego Springs, California",earthquake
2015-12-22T08:29:30.280Z,33.0276667,-116.4321667,7.67,2.11,ml,74,32,0.1355,0.2,ci,ci37287479,2015-12-22T16:04:40.200Z,"17km ESE of Julian, California",earthquake
2015-12-22T08:24:13.000Z,51.2471,-177.889,25.7,2.1,ml,,,,0.31,ak,ak12299779,2015-12-24T19:41:29.608Z,"72km SSE of Tanaga Volcano, Alaska",earthquake
2015-12-22T08:20:07.200Z,38.8205,-122.8051667,3.57,0.63,md,21,67,0.004801,0.04,nc,nc72570506,2015-12-23T03:49:58.090Z,"6km NW of The Geysers, California",earthquake
2015-12-22T08:18:23.938Z,38.08,-118.6808,8,1.2,ml,10,116.45,0.08,0.1563,nn,nn00523586,2015-12-23T02:37:02.014Z,"49km S of Hawthorne, Nevada",earthquake
2015-12-22T08:04:01.480Z,35.7003333,-121.0238333,7.12,1.18,md,39,51,0.1073,0.07,nc,nc72570491,2015-12-22T19:12:33.210Z,"13km WSW of Lake Nacimiento, California",earthquake
2015-12-22T08:01:31.000Z,52.6091,-169.9638,12,2.2,ml,,,,0.49,ak,ak12299778,2015-12-24T19:41:28.892Z,"49km E of Yunaska Island, Alaska",earthquake
2015-12-22T07:54:50.000Z,60.1494,-139.3703,8.9,1.7,ml,,,,0.85,ak,ak12292845,2015-12-24T19:41:07.285Z,"70km NNE of Yakutat, Alaska",earthquake
2015-12-22T07:46:26.000Z,62.494,-148.2131,53.4,1.2,ml,,,,0.43,ak,ak12292735,2015-12-24T19:40:30.777Z,"84km NNE of Sutton-Alpine, Alaska",earthquake
2015-12-22T07:42:07.000Z,58.277,-156.5709,185.8,3.2,ml,,,,0.97,ak,ak12292729,2016-01-03T13:16:18.040Z,"46km S of King Salmon, Alaska",earthquake
2015-12-22T07:36:45.490Z,44.7935,-116.1211667,5,2.21,ml,7,104,0.306,0.13,mb,mb80116479,2015-12-22T15:27:47.300Z,"13km S of McCall, Idaho",earthquake
2015-12-22T07:27:38.630Z,44.7953333,-111.0016667,4.53,1.42,ml,12,140,0.036,0.13,uu,uu60132697,2015-12-22T21:43:48.760Z,"16km NNE of West Yellowstone, Montana",earthquake
2015-12-22T07:15:59.000Z,60.6021,-147.6489,10,1.2,ml,,,,0.47,ak,ak12299774,2015-12-24T19:41:28.272Z,"59km ESE of Whittier, Alaska",earthquake
2015-12-22T07:15:23.027Z,38.6528,-118.7865,11.6,0.7,ml,8,153.68,0.208,0.1166,nn,nn00523585,2015-12-23T02:36:59.976Z,"20km NW of Hawthorne, Nevada",earthquake
2015-12-22T07:14:59.180Z,38.8443336,-122.8280029,1.66,0.77,md,8,68,0.008189,0.01,nc,nc72570486,2015-12-22T07:16:30.390Z,"9km WNW of Cobb, California",earthquake
2015-12-22T07:12:46.000Z,60.5219,-147.0183,12.7,1.4,ml,,,,0.52,ak,ak12292727,2015-12-24T19:40:32.119Z,"69km W of Cordova, Alaska",earthquake
2015-12-22T07:09:38.000Z,61.2966,-147.2892,12,1.1,ml,,,,0.41,ak,ak12299772,2015-12-24T19:41:27.606Z,"53km WNW of Valdez, Alaska",earthquake
2015-12-22T07:03:36.320Z,37.0751,-115.1879,0,0.2,ml,4,252.19,0.349,0.1773,nn,nn00523598,2015-12-23T02:37:10.086Z,"32km S of Alamo, Nevada",earthquake
2015-12-22T07:02:35.500Z,18.1236,-67.2388,15,2.4,Md,7,183.6,0.15451023,0.21,pr,pr15356002,2015-12-22T07:41:46.010Z,"7km NW of Puerto Real, Puerto Rico",earthquake
2015-12-22T06:59:04.870Z,38.8438333,-122.8246667,1.89,1.25,md,37,42,0.009941,0.05,nc,nc72570476,2015-12-24T03:30:32.380Z,"9km WNW of Cobb, California",earthquake
2015-12-22T06:53:46.000Z,54.267,-163.8605,63.4,2.3,ml,,,,0.46,ak,ak12292726,2015-12-24T19:45:35.976Z,"71km SSW of False Pass, Alaska",earthquake
2015-12-22T06:53:28.740Z,32.9093333,-115.5191667,3.85,1.13,ml,12,84,0.03582,0.17,ci,ci37287471,2015-12-22T15:46:55.279Z,"8km S of Brawley, California",earthquake
2015-12-22T06:39:10.610Z,33.644,-116.7291667,12.72,1.28,ml,56,35,0.05244,0.13,ci,ci37287463,2015-12-22T15:43:20.080Z,"11km S of Idyllwild, California",earthquake
2015-12-22T06:28:27.000Z,59.9403,-151.4197,53.4,1.5,ml,,,,0.49,ak,ak12292724,2015-12-24T19:41:06.622Z,"23km NNW of Fritz Creek, Alaska",earthquake
2015-12-22T06:26:10.900Z,18.4564,-65.7035,98,2.3,Md,5,237.6,0.23446029,0.28,pr,pr15356001,2015-12-22T07:40:50.777Z,"9km N of Luquillo, Puerto Rico",earthquake
2015-12-22T06:23:05.370Z,45.0363333,-111.8596667,3.5,1.92,ml,24,60,0.235,0.16,mb,mb80116469,2015-12-22T15:16:17.650Z,"29km SSE of Virginia City, Montana",earthquake
2015-12-22T06:12:29.000Z,65.3589,-162.2741,0.3,2.5,ml,,,,0.58,ak,ak12299769,2015-12-24T19:45:00.432Z,"172km S of Kotzebue, Alaska",earthquake
2015-12-22T06:11:03.010Z,34.0003333,-117.1746667,14.85,1.7,ml,90,32,0.05284,0.16,ci,ci37287455,2015-12-22T15:34:07.050Z,"6km S of Redlands, California",earthquake
2015-12-22T06:10:56.400Z,34.0033333,-117.1648333,14.29,0.82,ml,18,80,0.05407,0.2,ci,ci37287447,2015-12-22T15:06:37.918Z,"6km SSE of Redlands, California",earthquake
2015-12-22T05:59:07.853Z,41.8947,-119.629,10.6,1.9,ml,5,177.83,0.136,0.2499,nn,nn00523567,2015-12-23T02:36:33.005Z,"67km ESE of Lakeview, Oregon",earthquake
2015-12-22T05:54:05.000Z,52.4049,-169.6992,25.9,2.3,ml,,,,0.41,ak,ak12299768,2015-12-24T19:41:26.233Z,"72km ESE of Yunaska Island, Alaska",earthquake
2015-12-22T05:53:04.870Z,33.0428333,-116.437,5.63,1.18,ml,38,66,0.1401,0.19,ci,ci37287439,2015-12-22T14:43:06.370Z,"16km ESE of Julian, California",earthquake
2015-12-22T05:47:00.590Z,37.1541667,-121.1861667,0.32,1.19,md,15,127,0.08397,0.07,nc,nc72570456,2015-12-23T03:24:21.200Z,"20km SW of Gustine, California",earthquake
2015-12-22T05:45:34.000Z,51.1591,-175.0972,25.4,2,ml,,,,0.38,ak,ak12299767,2015-12-24T19:41:25.540Z,"130km SSW of Atka, Alaska",earthquake
2015-12-22T05:38:36.363Z,39.3372,-119.9014,8.7,0.8,ml,7,103.31,0.114,0.1052,nn,nn00523581,2015-12-23T02:36:58.743Z,"11km NNE of Incline Village, Nevada",earthquake
2015-12-22T05:30:39.020Z,34.154,-117.5925,10.15,0.93,ml,29,65,0.05033,0.16,ci,ci37287431,2015-12-22T14:24:03.577Z,"4km NNW of Rancho Cucamonga, California",earthquake
2015-12-22T05:08:16.000Z,52.2925,-174.6198,13.8,1.9,ml,,,,0.71,ak,ak12292721,2015-12-24T19:41:05.766Z,"30km WNW of Atka, Alaska",earthquake
2015-12-22T05:04:05.000Z,61.7681,-149.6693,42.5,1.9,ml,,,,0.44,ak,ak12292717,2015-12-24T19:40:31.445Z,"16km NNW of Meadow Lakes, Alaska",earthquake
2015-12-22T05:03:57.000Z,61.7466,-147.9847,27.2,1.5,ml,,,,0.56,ak,ak12292719,2015-12-24T19:45:31.942Z,"46km E of Sutton-Alpine, Alaska",earthquake
2015-12-22T05:03:55.750Z,46.1986667,-122.181,3.4,1.2,md,8,139,0.006844,0.04,uw,uw60120508,2015-12-22T23:37:41.900Z,"38km NNE of Amboy, Washington",earthquake
2015-12-22T05:03:02.480Z,46.8516667,-121.7595,4.667,0.73,ml,6,115,0.02297,0.06,uw,uw61113221,2015-12-22T23:29:22.830Z,"28km NNW of Packwood, Washington",earthquake
2015-12-22T05:00:35.000Z,65.1044,-141.4551,7.3,1.8,ml,,,,0.67,ak,ak12299763,2015-12-24T19:41:24.485Z,"39km NNW of Eagle Village, Alaska",earthquake
2015-12-22T04:54:06.370Z,38.7891655,-122.74617,1.21,1.07,md,15,62,0.009462,0.03,nc,nc72570451,2015-12-22T04:55:41.360Z,"1km NE of The Geysers, California",earthquake
2015-12-22T04:48:10.000Z,60.8805,-146.8356,23.9,1,ml,,,,0.47,ak,ak12299762,2015-12-24T19:41:23.431Z,"38km SW of Valdez, Alaska",earthquake
2015-12-22T04:47:26.410Z,38.8246651,-122.8538361,1.97,0.32,md,8,92,0.003728,0.01,nc,nc72570446,2015-12-22T04:49:01.290Z,"9km WNW of The Geysers, California",earthquake
2015-12-22T04:38:34.000Z,61.142,-151.3074,80.4,1.4,ml,,,,0.39,ak,ak12292714,2015-12-24T19:40:33.485Z,"50km N of Nikiski, Alaska",earthquake
2015-12-22T04:29:02.930Z,19.3948333,-155.6241667,3.222,1.51,md,10,103,0.00851,0.17,hv,hv61132076,2015-12-22T21:25:03.300Z,"25km NW of Pahala, Hawaii",earthquake
2015-12-22T04:14:11.550Z,38.817,-122.7785,1.93,1.34,md,46,29,0.004107,0.05,nc,nc72570441,2015-12-24T02:23:00.498Z,"4km W of Cobb, California",earthquake
2015-12-22T04:05:58.980Z,33.4795,-116.4901667,10.35,0.37,ml,13,246,0.08494,0.08,ci,ci37287415,2015-12-22T19:11:51.426Z,"19km ESE of Anza, California",earthquake
2015-12-22T04:04:46.000Z,64.8765,-147.7276,14,0,ml,,,,0.26,ak,ak12292712,2015-12-24T19:41:05.061Z,"4km N of Fairbanks, Alaska",earthquake
2015-12-22T04:00:16.060Z,36.0186667,-117.7761667,2.03,0.71,ml,11,122,0.01099,0.09,ci,ci37287407,2015-12-22T19:07:24.175Z,"15km NE of Little Lake, California",earthquake
2015-12-22T03:36:54.000Z,63.5627,-150.9164,13.9,0.9,ml,,,,0.55,ak,ak12292607,2015-12-24T19:41:04.370Z,"99km WNW of Cantwell, Alaska",earthquake
2015-12-22T03:32:04.860Z,38.821167,-122.8206635,-0.79,0.52,md,12,210,0.0209,0.16,nc,nc72570436,2015-12-22T03:33:40.810Z,"7km NW of The Geysers, California",earthquake
2015-12-22T03:21:15.000Z,51.8981,-174.9005,53.6,1.9,ml,,,,0.22,ak,ak12292606,2015-12-24T19:41:03.509Z,"58km SW of Atka, Alaska",earthquake
2015-12-22T03:20:38.000Z,64.6328,-148.0442,20.3,0.9,ml,,,,0.45,ak,ak12292603,2015-12-24T19:41:02.698Z,"23km S of Ester, Alaska",earthquake
2015-12-22T03:17:59.000Z,62.5773,-152.077,119.2,1.5,ml,,,,0.39,ak,ak12299756,2015-12-24T19:41:22.618Z,"105km WNW of Talkeetna, Alaska",earthquake
2015-12-22T03:14:52.830Z,19.2726667,-155.484,10.644,1.18,md,17,56,0.028,0.07,hv,hv61132051,2015-12-22T23:01:53.110Z,"7km N of Pahala, Hawaii",earthquake
2015-12-22T03:06:34.000Z,63.079,-150.8603,126.9,2.4,ml,,,,0.58,ak,ak12292595,2015-12-24T19:40:32.830Z,"92km NNW of Talkeetna, Alaska",earthquake
2015-12-22T02:50:46.000Z,61.3278,-146.8677,14.7,1.2,ml,,,,0.36,ak,ak12292504,2015-12-24T19:40:34.860Z,"35km NW of Valdez, Alaska",earthquake
2015-12-22T02:49:01.280Z,45.038,-111.8536667,7.53,1.3,ml,12,60,0.236,0.1,mb,mb80116464,2015-12-22T05:35:39.430Z,"29km SSE of Virginia City, Montana",earthquake
2015-12-22T02:44:50.727Z,36.7447,-116.2044,3.1,-0.1,ml,12,126.8,0.018,0.1454,nn,nn00523563,2015-12-23T02:36:30.003Z,"52km ESE of Beatty, Nevada",earthquake
2015-12-22T02:44:32.640Z,45.037,-111.8628333,3.65,2.43,ml,32,60,0.233,0.17,mb,mb80116459,2015-12-22T05:15:57.080Z,"29km SSE of Virginia City, Montana",earthquake
2015-12-22T02:40:22.730Z,19.1683333,-155.4406667,36.901,1.8,md,40,170,0.02401,0.09,hv,hv61132026,2015-12-23T00:33:29.500Z,"5km SE of Pahala, Hawaii",earthquake
2015-12-22T02:32:14.560Z,38.7555,-122.7086667,0.89,1.19,md,21,80,0.01405,0.07,nc,nc72570431,2015-12-23T08:31:15.060Z,"4km ESE of The Geysers, California",earthquake
2015-12-22T02:19:39.000Z,54.3368,-164.5661,60.2,2.4,ml,,,,0.47,ak,ak12292489,2015-12-24T19:41:01.960Z,"81km ENE of Akutan, Alaska",earthquake
2015-12-22T02:16:56.000Z,60.9282,-150.8378,14.9,1.5,ml,,,,0.62,ak,ak12292487,2015-12-24T19:40:34.197Z,"36km NE of Nikiski, Alaska",earthquake
2015-12-22T02:13:24.109Z,36.9869,-116.0992,10.3,0,ml,21,61.05,0.075,0.1411,nn,nn00523559,2015-12-23T02:36:28.450Z,"59km E of Beatty, Nevada",earthquake
2015-12-22T02:02:41.666Z,36.989,-116.1023,11,-0.3,ml,12,131.27,0.079,0.1167,nn,nn00523580,2015-12-23T02:36:57.277Z,"59km E of Beatty, Nevada",earthquake
2015-12-22T01:51:26.770Z,39.4555,-120.2976667,3.29,2.07,md,17,86,0.2085,0.04,nc,nc72570426,2015-12-23T17:03:42.994Z,"17km NW of Truckee, California",earthquake
2015-12-22T01:50:21.400Z,19.0702,-65.235,13,3,Md,8,252,0.75907642,0.28,pr,pr15356000,2015-12-22T09:52:50.540Z,"85km N of Culebra, Puerto Rico",earthquake
2015-12-22T01:42:47.000Z,61.0946,-151.1131,68.2,1.6,ml,,,,0.4,ak,ak12292472,2015-12-24T19:40:36.357Z,"46km NNE of Nikiski, Alaska",earthquake
2015-12-22T01:36:19.750Z,45.0325,-111.8478333,5.81,1.09,ml,7,147,0.243,0.05,mb,mb80116454,2015-12-22T05:24:13.490Z,"30km SSE of Virginia City, Montana",earthquake
2015-12-22T01:30:20.000Z,64.989,-147.3426,0,1.4,ml,,,,0.3,ak,ak12292381,2015-12-24T19:40:35.550Z,"22km NNE of Badger, Alaska",earthquake
2015-12-22T01:27:03.030Z,38.8383333,-122.8306667,2.25,0.84,md,39,55,0.003773,0.06,nc,nc72570421,2015-12-22T22:11:37.320Z,"9km W of Cobb, California",earthquake
2015-12-22T01:15:08.000Z,65.2035,-149.0174,9.3,0.7,ml,,,,0.69,ak,ak12292335,2015-12-24T19:40:38.075Z,"61km NW of Ester, Alaska",earthquake
2015-12-22T01:07:29.970Z,45.038,-111.8628333,4.93,3.26,ml,44,55,0.232,0.3,mb,mb80116449,2015-12-22T09:10:12.045Z,"29km SSE of Virginia City, Montana",earthquake
2015-12-22T01:02:08.000Z,61.0282,-152.8746,164.1,2.4,ml,,,,0.81,ak,ak12292323,2015-12-24T19:42:33.448Z,"60km N of Redoubt Volcano, Alaska",earthquake
2015-12-22T00:59:41.790Z,45.0348333,-111.8478333,7.52,1.47,ml,9,71,0.241,0.14,mb,mb80116444,2015-12-22T05:55:02.580Z,"29km SSE of Virginia City, Montana",earthquake
2015-12-22T00:54:15.000Z,61.1822,-146.9819,20.2,1.2,ml,,,,0.59,ak,ak12292321,2015-12-24T19:40:39.407Z,"34km W of Valdez, Alaska",earthquake
2015-12-22T00:49:35.170Z,38.8383333,-122.8293333,1.88,1.56,md,41,52,0.004813,0.04,nc,nc72570411,2015-12-23T07:48:51.767Z,"9km W of Cobb, California",earthquake
2015-12-22T00:48:24.350Z,39.337,-122.9151667,5.48,2.62,md,35,71,0.3069,0.13,nc,nc72570406,2015-12-22T22:28:07.338Z,"19km N of Upper Lake, California",earthquake
2015-12-22T00:44:17.070Z,35.7591667,-117.6648333,7.5,0.66,ml,13,92,0.07863,0.1,ci,ci37287399,2015-12-22T01:06:01.154Z,"15km N of Ridgecrest, California",earthquake
2015-12-22T00:40:45.000Z,61.2751,-149.0066,28.5,1,ml,,,,0.37,ak,ak12292313,2015-12-24T19:41:01.233Z,"29km S of Butte, Alaska",earthquake
2015-12-22T00:37:10.000Z,63.1138,-151.5089,7.6,0.8,ml,,,,0.5,ak,ak12299745,2015-12-24T19:41:21.893Z,"113km NW of Talkeetna, Alaska",earthquake
2015-12-22T00:32:22.000Z,60.4814,-147.3605,3.9,1.3,ml,,,,0.54,ak,ak12292312,2015-12-24T19:41:00.418Z,"79km ESE of Whittier, Alaska",earthquake
2015-12-22T00:31:23.000Z,61.3726,-148.6898,13.7,1,ml,,,,0.66,ak,ak12292226,2015-12-24T19:40:59.603Z,"26km SE of Butte, Alaska",earthquake
2015-12-22T00:26:05.188Z,38.6609,-118.7926,9,1.1,ml,9,139.24,0.214,0.0843,nn,nn00523579,2015-12-23T02:36:55.928Z,"21km NW of Hawthorne, Nevada",earthquake
2015-12-22T00:18:37.090Z,3.5496,117.6519,10,4.9,mb,,86,1.824,1.07,us,us100048p8,2016-01-09T06:38:24.215Z,"27km N of Tarakan, Indonesia",earthquake
2015-12-22T00:15:48.330Z,5.7859,124.4642,61.92,4.6,mb,,109,1.689,0.89,us,us1000499q,2016-01-10T06:05:15.961Z,"28km S of Maitum, Philippines",earthquake
2015-12-22T00:14:27.410Z,44.7913333,-111.0008333,4.83,0.53,md,8,177,0.032,0.06,uu,uu60132667,2015-12-22T21:17:27.220Z,"16km NNE of West Yellowstone, Montana",earthquake
2015-12-22T00:08:08.726Z,36.9888,-116.1043,10.8,0.3,ml,19,56.57,0.071,0.1016,nn,nn00523554,2015-12-23T02:36:12.652Z,"59km E of Beatty, Nevada",earthquake
2015-12-22T00:03:22.000Z,63.3105,-145.4227,7.2,1.6,ml,,,,0.87,ak,ak12292215,2015-12-24T19:40:38.747Z,"63km S of Deltana, Alaska",earthquake
2015-12-22T00:01:56.790Z,3.604,117.6791,10,4.5,mb,,101,1.763,0.82,us,us100048ny,2016-01-09T06:30:19.060Z,"33km N of Tarakan, Indonesia",earthquake
2015-12-21T23:57:32.410Z,37.4246667,-121.7653333,5.67,0.95,md,14,58,0.03788,0.06,nc,nc72570401,2015-12-22T04:46:08.150Z,"6km NE of East Foothills, California",earthquake
2015-12-21T23:52:28.680Z,24.4134,90.5812,14.16,4,mb,,178,1.63,0.45,us,us100048nw,2016-01-11T10:47:56.347Z,"2km SSE of Gafargaon, Bangladesh",earthquake
2015-12-21T23:51:14.000Z,61.4897,-146.6026,37,1.2,ml,9,125.999989920001,,0.42,ak,ak12438537,2016-01-04T23:18:12.686Z,"42km NNW of Valdez, Alaska",earthquake
2015-12-21T23:49:05.600Z,36.7605,-98.0566,7.164,2.9,ml,,69,,0.5,us,us100048ns,2016-01-09T06:04:07.953Z,"26km E of Cherokee, Oklahoma",earthquake
2015-12-21T23:48:02.470Z,33.926,-117.8168333,13.76,0.97,ml,14,171,0.09986,0.1,ci,ci37287391,2015-12-22T00:32:02.877Z,"4km N of Yorba Linda, California",earthquake
2015-12-21T23:47:16.000Z,53.442,-165.5342,44.1,2,ml,,,,0.85,ak,ak12292116,2015-12-22T19:37:16.339Z,"78km SSE of Akutan, Alaska",earthquake
2015-12-21T23:40:47.630Z,-4.6767,129.5578,163.16,4.6,mb,,75,3.202,0.93,us,us100048nr,2016-01-09T05:59:27.501Z,"158km SE of Saparua, Indonesia",earthquake
2015-12-21T23:32:19.200Z,18.7998,-65.0333,8,2.8,Md,5,255.6,0.45095427,0.31,pr,pr15355008,2016-01-09T22:31:31.537Z,"51km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake
2015-12-21T23:21:08.000Z,65.6495,-148.278,10,0.6,ml,,,,0.61,ak,ak12292034,2016-01-04T23:01:16.898Z,"90km N of Ester, Alaska",earthquake
2015-12-21T23:20:09.606Z,36.9824,-116.1049,10.5,1.3,ml,31,43.44,0.073,0.132,nn,nn00523542,2015-12-21T23:48:25.650Z,"58km E of Beatty, Nevada",earthquake
2015-12-21T22:46:03.000Z,63.4585,-148.8815,11.2,0.6,ml,6,122.399990208001,,0.41,ak,ak12292014,2016-01-04T20:51:39.075Z,"8km NNE of Cantwell, Alaska",earthquake
2015-12-21T22:39:35.340Z,47.5798333,-113.4223333,21.64,1.44,ml,11,181,0.342,0.07,mb,mb80116434,2015-12-21T22:52:02.310Z,"44km N of Seeley Lake, Montana",earthquake
2015-12-21T22:30:40.700Z,19.0991,-67.9365,26,3.1,Md,10,324,0.83183995,0.34,pr,pr15355007,2015-12-29T02:29:11.040Z,"75km NE of Punta Cana, Dominican Republic",earthquake
